playedAt,albumID,albumName,albumReleaseDate,durationMs,trackID,trackName,trackPopularity,artistID,artistName,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,genres,artistPopularity,followers,trackHashID,hashID
2022-06-29 10:54:50.899000-04:00,55fq75UfkYbGMq4CncCtOH,Metallica (Remastered),1991-08-12,388733,2CtemffYhT0DJWcT1XW047,Nothing Else Matters (Remastered),70,2ye2Wgw4gimLv2eAKyk1NB,Metallica,0.547,0.394,4,-9.793,0,0.0262,0.0522,6.4e-06,0.0795,0.17,142.37,3,"['hard rock', 'metal', 'old school thrash', 'rock', 'thrash metal']",79,21590412,202206291054502CtemffYhT0DJWcT1XW047,202206291054502CtemffYhT0DJWcT1XW0472ye2Wgw4gimLv2eAKyk1NB
2022-06-27 18:15:18.478000-04:00,55fq75UfkYbGMq4CncCtOH,Metallica (Remastered),1991-08-12,331560,3VqHuw0wFlIHcIPWkhIbdQ,Enter Sandman (Remastered),75,2ye2Wgw4gimLv2eAKyk1NB,Metallica,0.566,0.834,6,-8.412,0,0.0298,0.00277,0.008,0.0625,0.621,123.296,4,"['hard rock', 'metal', 'old school thrash', 'rock', 'thrash metal']",79,21590412,202206271815183VqHuw0wFlIHcIPWkhIbdQ,202206271815183VqHuw0wFlIHcIPWkhIbdQ2ye2Wgw4gimLv2eAKyk1NB
2022-06-28 18:05:04.073000-04:00,7nQuekQUef7iFA5uDHJO7f,Spacedust & Ocean Views,2016-03-18,238520,2kjvg2OFysyWg9Ikwa5ywL,Lafayette,49,3WUUtA45g7X0jbeywZz888,Anders Osborne,0.606,0.663,2,-8.138,1,0.105,0.75,0.0926,0.0928,0.785,163.806,4,"['country rock', 'deep new americana', 'funk', 'jam band', 'louisiana blues', 'modern blues', 'modern blues rock', 'new americana', 'new orleans blues', 'roots rock']",43,48848,202206281805042kjvg2OFysyWg9Ikwa5ywL,202206281805042kjvg2OFysyWg9Ikwa5ywL3WUUtA45g7X0jbeywZz888
2022-06-28 17:53:55.808000-04:00,4eTVgxB6wm5eGvesA4cUN5,Ooh La La,1973,214080,4lJ6YVXQ0jUk5ILu0PSrA4,Ooh La La,72,3v4feUQnU3VEUqFrjmtekL,Faces,0.601,0.574,2,-8.166,1,0.03,0.579,1.14e-05,0.216,0.8,147.964,4,"['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'glam rock', 'hard rock', 'mellow gold', 'protopunk', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",59,344561,202206281753554lJ6YVXQ0jUk5ILu0PSrA4,202206281753554lJ6YVXQ0jUk5ILu0PSrA43v4feUQnU3VEUqFrjmtekL
2022-06-28 17:46:13.533000-04:00,1uJRMyfjWu3255ihMnNuj4,Nathaniel Rateliff & The Night Sweats,2015-08-21,170840,1IerNONJm3SIp4T95IafJe,Trying So Hard Not To Know,43,02seUFsFQP7TH4hLrTj77o,Nathaniel Rateliff & The Night Sweats,0.718,0.947,10,-4.146,0,0.0951,0.0807,0.00705,0.401,0.603,106.021,4,"['indie folk', 'modern blues rock', 'new americana', 'rock', 'stomp and holler']",60,529632,202206281746131IerNONJm3SIp4T95IafJe,202206281746131IerNONJm3SIp4T95IafJe02seUFsFQP7TH4hLrTj77o
2022-06-28 17:43:22.844000-04:00,51lfkD9KolfOlT7sBE2Kvh,Redemption & Ruin,2016-09-16,174248,0eAcBwrfgCjdTilx8oNQ8v,Champagne And Reefer,58,63knPlGzLHTNDf1J78Fvte,The Devil Makes Three,0.735,0.836,2,-7.467,1,0.0451,0.353,0.0143,0.342,0.781,121.251,4,"['new americana', 'progressive bluegrass', 'stomp and holler', 'western americana']",54,282591,202206281743220eAcBwrfgCjdTilx8oNQ8v,202206281743220eAcBwrfgCjdTilx8oNQ8v63knPlGzLHTNDf1J78Fvte
2022-06-28 17:40:27.550000-04:00,4xg5HnEGPqWSFcSJLtIhtE,Such Jubilee,2015-05-05,188946,53DVsTZvB16BDP30XmfSef,Old Ties and Companions,64,675tsBPpaZtqyiBwEf3ZEP,Watchhouse,0.657,0.368,7,-9.978,1,0.0281,0.884,0.00293,0.109,0.522,116.221,4,"['new americana', 'north carolina roots', 'progressive bluegrass', 'stomp and holler']",60,241713,2022062817402753DVsTZvB16BDP30XmfSef,2022062817402753DVsTZvB16BDP30XmfSef675tsBPpaZtqyiBwEf3ZEP
2022-06-28 17:37:17.840000-04:00,6gtu2oXhmDQN8TAsWimZbj,Tomorrow,2016-09-02,240586,47KDDZgFiX1w6RFOuLXsSn,Tomorrow,66,1fZpYWNWdL5Z3wrDtISFUH,Shakey Graves,0.564,0.354,7,-10.85,1,0.0334,0.73,3.43e-06,0.208,0.423,98.075,3,"['austin americana', 'austindie', 'deep new americana', 'indie folk', 'new americana', 'stomp and holler']",58,446296,2022062817371747KDDZgFiX1w6RFOuLXsSn,2022062817371747KDDZgFiX1w6RFOuLXsSn1fZpYWNWdL5Z3wrDtISFUH
2022-06-28 16:45:36.186000-04:00,4vWxauP6oFowwSQeBnFwRW,Special Forces,1982-01-01,279333,3jYRpwbctfqB77uU7T7K3U,Caught Up In You,68,3zXw2Eh96iTT51pytzHdZi,38 Special,0.425,0.681,1,-8.604,0,0.0316,0.0229,0.000219,0.0543,0.933,131.011,4,"['album rock', 'classic rock', 'country rock', 'glam metal', 'hard rock', 'mellow gold', 'pop rock', 'rock', 'soft rock', 'southern rock']",59,975713,202206281645363jYRpwbctfqB77uU7T7K3U,202206281645363jYRpwbctfqB77uU7T7K3U3zXw2Eh96iTT51pytzHdZi
2022-06-28 16:14:36.351000-04:00,6X1x82kppWZmDzlXXK3y3q,Take Care (Deluxe),2011-11-15,277386,124NFj84ppZ5pAxTuVQYCQ,Take Care,77,3TVXtAsR1Inumwj472S9r4,Drake,0.629,0.515,0,-10.358,0,0.265,0.0267,1.22e-05,0.0888,0.299,121.845,4,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",95,64583471,20220628161436124NFj84ppZ5pAxTuVQYCQ,20220628161436124NFj84ppZ5pAxTuVQYCQ3TVXtAsR1Inumwj472S9r4
2022-06-27 18:19:40.589000-04:00,6X1x82kppWZmDzlXXK3y3q,Take Care (Deluxe),2011-11-15,150960,1ZyudLFv35SRvY5SvTZqJx,Buried Alive Interlude,57,3TVXtAsR1Inumwj472S9r4,Drake,0.711,0.543,0,-12.692,1,0.112,0.412,0.0,0.505,0.801,102.01,4,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",95,64583471,202206271819401ZyudLFv35SRvY5SvTZqJx,202206271819401ZyudLFv35SRvY5SvTZqJx3TVXtAsR1Inumwj472S9r4
2022-06-28 16:14:36.351000-04:00,6X1x82kppWZmDzlXXK3y3q,Take Care (Deluxe),2011-11-15,277386,124NFj84ppZ5pAxTuVQYCQ,Take Care,77,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,0.629,0.515,0,-10.358,0,0.265,0.0267,1.22e-05,0.0888,0.299,121.845,4,"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']",86,49123072,20220628161436124NFj84ppZ5pAxTuVQYCQ,20220628161436124NFj84ppZ5pAxTuVQYCQ5pKCCKE2ajJHZ9KAiaK11H
2022-06-28 16:00:06.810000-04:00,59GRmAvlGs7KjLizFnV7Y9,It Is What It Is,2020-04-03,116630,1c5CllrZr45UBhWpIqM332,Funny Thing,72,4frXpPxQQZwbCu3eTGnZEw,Thundercat,0.586,0.893,7,-8.772,1,0.439,0.827,0.642,0.212,0.65,140.023,3,['afrofuturism'],67,924803,202206281600061c5CllrZr45UBhWpIqM332,202206281600061c5CllrZr45UBhWpIqM3324frXpPxQQZwbCu3eTGnZEw
2022-06-27 18:29:44.652000-04:00,7vHBQDqwzB7uDvoE5bncMM,Drunk,2017-02-24,119760,2YzOFeQ8ZtgZG6pHDXPMQi,Blackkk,40,4frXpPxQQZwbCu3eTGnZEw,Thundercat,0.587,0.722,2,-10.216,1,0.0339,0.356,0.541,0.242,0.821,92.522,5,['afrofuturism'],67,924803,202206271829442YzOFeQ8ZtgZG6pHDXPMQi,202206271829442YzOFeQ8ZtgZG6pHDXPMQi4frXpPxQQZwbCu3eTGnZEw
2022-06-28 15:56:17.840000-04:00,0ETFjACtuP2ADo6LFhL6HN,Abbey Road (Remastered),1969-09-26,259946,2EqlS6tkEnglzr7tkKAAYD,Come Together - Remastered 2009,78,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,0.533,0.376,9,-11.913,0,0.0393,0.0302,0.248,0.0926,0.187,165.007,4,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",82,22990941,202206281556172EqlS6tkEnglzr7tkKAAYD,202206281556172EqlS6tkEnglzr7tkKAAYD3WrFJ7ztbogyGnTHbHJFl2
2022-06-28 15:02:04.344000-04:00,5QBJSK8CPp0MQZBst4cdni,Spotify Singles,2018-04-25,388386,1rCBSWN2vjJ8C7qnxnmw3m,Pablo Picasso - Recorded at Spotify Studios NYC,32,4FZ3j1oH43e7cukCALsCwf,Jack White,0.592,0.774,2,-8.117,1,0.152,0.0787,0.406,0.161,0.686,105.343,4,"['alternative rock', 'blues rock', 'garage rock', 'garage rock revival', 'modern blues rock', 'modern rock', 'punk blues', 'rock']",59,1245305,202206281502041rCBSWN2vjJ8C7qnxnmw3m,202206281502041rCBSWN2vjJ8C7qnxnmw3m4FZ3j1oH43e7cukCALsCwf
2022-06-28 14:50:59.883000-04:00,6eSJ0lu0uwtiqXkP7Qrrno,Blunderbuss,2012-04-20,206080,12ys7IHCh7GZfbaik8tJz1,Missing Pieces,42,4FZ3j1oH43e7cukCALsCwf,Jack White,0.454,0.708,0,-10.298,1,0.0838,0.19,0.00433,0.141,0.275,154.548,4,"['alternative rock', 'blues rock', 'garage rock', 'garage rock revival', 'modern blues rock', 'modern rock', 'punk blues', 'rock']",59,1245305,2022062814505912ys7IHCh7GZfbaik8tJz1,2022062814505912ys7IHCh7GZfbaik8tJz14FZ3j1oH43e7cukCALsCwf
2022-06-28 14:47:33.709000-04:00,2j0XMCTd58fYlrwNAaixQP,Music from The American Epic Sessions (Deluxe),2017-06-09,188520,0dgagCKPIHo2q2OWEl047Q,Matrimonial Intentions,28,4FZ3j1oH43e7cukCALsCwf,Jack White,0.563,0.257,9,-11.967,1,0.207,0.935,1.16e-06,0.185,0.714,82.805,3,"['alternative rock', 'blues rock', 'garage rock', 'garage rock revival', 'modern blues rock', 'modern rock', 'punk blues', 'rock']",59,1245305,202206281447330dgagCKPIHo2q2OWEl047Q,202206281447330dgagCKPIHo2q2OWEl047Q4FZ3j1oH43e7cukCALsCwf
2022-06-28 14:44:24.668000-04:00,6btUx9G2BPajQ7P6mpTxId,Boarding House Reach,2018-03-23,214440,1SR5WPj04EEqL8mWQ6a3bO,Hypermisophoniac,31,4FZ3j1oH43e7cukCALsCwf,Jack White,0.629,0.819,0,-9.118,1,0.166,0.467,0.115,0.321,0.489,100.325,4,"['alternative rock', 'blues rock', 'garage rock', 'garage rock revival', 'modern blues rock', 'modern rock', 'punk blues', 'rock']",59,1245305,202206281444241SR5WPj04EEqL8mWQ6a3bO,202206281444241SR5WPj04EEqL8mWQ6a3bO4FZ3j1oH43e7cukCALsCwf
2022-06-28 14:40:49.074000-04:00,46qeiLBu3KwqFQpJBT7t6B,Fear Of The Dawn,2022-04-08,285103,5a18aTwodSDPDsGwJx5ydx,"Morning, Noon and Night",48,4FZ3j1oH43e7cukCALsCwf,Jack White,0.576,0.746,4,-5.699,1,0.103,0.0563,0.00869,0.2,0.524,95.127,4,"['alternative rock', 'blues rock', 'garage rock', 'garage rock revival', 'modern blues rock', 'modern rock', 'punk blues', 'rock']",59,1245305,202206281440495a18aTwodSDPDsGwJx5ydx,202206281440495a18aTwodSDPDsGwJx5ydx4FZ3j1oH43e7cukCALsCwf
2022-06-28 14:36:04.058000-04:00,46qeiLBu3KwqFQpJBT7t6B,Fear Of The Dawn,2022-04-08,190704,7LomaYG9msaBLHXnSExp9X,"That Was Then, This is Now",49,4FZ3j1oH43e7cukCALsCwf,Jack White,0.36,0.776,7,-6.603,1,0.203,0.0107,0.0,0.0567,0.546,109.666,5,"['alternative rock', 'blues rock', 'garage rock', 'garage rock revival', 'modern blues rock', 'modern rock', 'punk blues', 'rock']",59,1245305,202206281436047LomaYG9msaBLHXnSExp9X,202206281436047LomaYG9msaBLHXnSExp9X4FZ3j1oH43e7cukCALsCwf
2022-06-28 14:32:52.451000-04:00,46qeiLBu3KwqFQpJBT7t6B,Fear Of The Dawn,2022-04-08,122901,3FOcAGYwW2lKkqO6ffuJdX,Fear Of The Dawn,54,4FZ3j1oH43e7cukCALsCwf,Jack White,0.285,0.923,0,-6.701,1,0.0973,0.000537,0.000133,0.525,0.16,139.211,4,"['alternative rock', 'blues rock', 'garage rock', 'garage rock revival', 'modern blues rock', 'modern rock', 'punk blues', 'rock']",59,1245305,202206281432523FOcAGYwW2lKkqO6ffuJdX,202206281432523FOcAGYwW2lKkqO6ffuJdX4FZ3j1oH43e7cukCALsCwf
2022-06-27 22:36:28.607000-04:00,0X7S0TEZ5NJsSxmyTnfYi2,O My Heart,2008-09-23,211453,5CXqYKQgAy2U1p8JeyLgwo,O My Heart,55,0e86yPdC41PGRkLp2Q1Bph,Mother Mother,0.714,0.858,6,-5.035,1,0.0471,0.0333,0.0247,0.0468,0.603,146.025,4,"['indie pop', 'vancouver indie']",73,2879348,202206272236285CXqYKQgAy2U1p8JeyLgwo,202206272236285CXqYKQgAy2U1p8JeyLgwo0e86yPdC41PGRkLp2Q1Bph
2022-06-27 18:44:34.027000-04:00,731Q7pBo9WEQyM52gUe0kJ,Tower Of Power,1973-05-01,304733,66TSoVnJ1P9Tyok03zUlTr,What Is Hip?,54,0JCxGVxsISZzJHJPUOtceB,Tower Of Power,0.666,0.733,9,-5.884,1,0.0563,0.138,0.000349,0.0892,0.597,101.858,4,"['funk', 'jazz funk', 'jazz fusion', 'modern funk', 'soul']",48,261878,2022062718443466TSoVnJ1P9Tyok03zUlTr,2022062718443466TSoVnJ1P9Tyok03zUlTr0JCxGVxsISZzJHJPUOtceB
2022-06-27 18:34:23.727000-04:00,07w0hGS9XUdFsPBvDHy16y,The Sickness (10th Anniversary Edition),2010-03-12,278706,4ImIJRZNJhNQLLdUFSYJoS,Down with the Sickness,66,3TOqt5oJwL9BE2NG9MEwDa,Disturbed,0.649,0.896,10,-2.704,0,0.056,0.000319,1.19e-05,0.102,0.924,90.009,4,"['alternative metal', 'nu metal', 'rap metal']",71,5533311,202206271834234ImIJRZNJhNQLLdUFSYJoS,202206271834234ImIJRZNJhNQLLdUFSYJoS3TOqt5oJwL9BE2NG9MEwDa
2022-06-27 18:27:44.005000-04:00,5v4Vx9loqMQCS3J7OmP9pa,The Rising Tied,2005-11-21,231866,7pAT4dOUzjq8Ziap5ShIqC,Where'd You Go (feat. Holly Brook & Jonah Matranga),65,7dWYWUbO68rXJOcyA7SpJk,Fort Minor,0.684,0.819,1,-3.309,0,0.238,0.262,0.00197,0.113,0.25,179.999,4,"['pop rap', 'rap rock']",60,555638,202206271827447pAT4dOUzjq8Ziap5ShIqC,202206271827447pAT4dOUzjq8Ziap5ShIqC7dWYWUbO68rXJOcyA7SpJk
2022-06-27 18:27:44.005000-04:00,5v4Vx9loqMQCS3J7OmP9pa,The Rising Tied,2005-11-21,231866,7pAT4dOUzjq8Ziap5ShIqC,Where'd You Go (feat. Holly Brook & Jonah Matranga),65,62gL3RAdJAPUmjrYudnVjy,Holly Brook,0.684,0.819,1,-3.309,0,0.238,0.262,0.00197,0.113,0.25,179.999,4,"['acoustic pop', 'lilith']",47,15612,202206271827447pAT4dOUzjq8Ziap5ShIqC,202206271827447pAT4dOUzjq8Ziap5ShIqC62gL3RAdJAPUmjrYudnVjy
2022-06-27 18:27:44.005000-04:00,5v4Vx9loqMQCS3J7OmP9pa,The Rising Tied,2005-11-21,231866,7pAT4dOUzjq8Ziap5ShIqC,Where'd You Go (feat. Holly Brook & Jonah Matranga),65,3Ztgr9y1L9ZfoIOEsCrZEb,Jonah Matranga,0.684,0.819,1,-3.309,0,0.238,0.262,0.00197,0.113,0.25,179.999,4,[],48,3849,202206271827447pAT4dOUzjq8Ziap5ShIqC,202206271827447pAT4dOUzjq8Ziap5ShIqC3Ztgr9y1L9ZfoIOEsCrZEb
2022-06-27 18:22:25.492000-04:00,5dpaxVXET01VAgivwwUac6,SZNZ: Spring,2022-03-20,164492,0JW1mKemtn6krfNC2rXhec,A Little Bit of Love,56,3jOstUTkEu2JkjvRdBA5Gu,Weezer,0.586,0.824,2,-6.102,1,0.0264,0.0149,0.0,0.15,0.302,92.332,4,"['alternative rock', 'modern power pop', 'modern rock', 'permanent wave', 'rock']",73,2755522,202206271822250JW1mKemtn6krfNC2rXhec,202206271822250JW1mKemtn6krfNC2rXhec3jOstUTkEu2JkjvRdBA5Gu
2022-06-27 18:19:40.589000-04:00,6X1x82kppWZmDzlXXK3y3q,Take Care (Deluxe),2011-11-15,150960,1ZyudLFv35SRvY5SvTZqJx,Buried Alive Interlude,57,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,0.711,0.543,0,-12.692,1,0.112,0.412,0.0,0.505,0.801,102.01,4,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",90,20770264,202206271819401ZyudLFv35SRvY5SvTZqJx,202206271819401ZyudLFv35SRvY5SvTZqJx2YZyLoL8N0Wb9xBt1NhZWg
2022-06-27 18:06:31.761000-04:00,4ohh1zQ4yybSK9FS7LLyDE,Dance Fever,2022-05-13,164566,6QAztdj5jtr41PL56WcgvP,The Bomb,63,1moxjboGR7GNWYIMWsRjgG,Florence + The Machine,0.634,0.198,11,-8.68,1,0.0339,0.912,9.94e-05,0.0875,0.299,110.79,4,"['baroque pop', 'pop', 'uk alternative pop']",75,5972963,202206271806316QAztdj5jtr41PL56WcgvP,202206271806316QAztdj5jtr41PL56WcgvP1moxjboGR7GNWYIMWsRjgG
2022-06-27 18:03:48.356000-04:00,3Odu0IzEp8Awgk3soOOriB,Concerning Hobbits (Lord Of The Rings Lofi),2021-04-09,139565,0JP87SBvxH1md5c5hupPIx,Concerning Hobbits (Lord Of The Rings Lofi),38,6QjN6GM0FYKcviJrQoAsbD,Chill Astronaut,0.691,0.305,2,-13.503,1,0.0832,0.481,0.777,0.964,0.274,137.943,4,[],38,2246,202206271803480JP87SBvxH1md5c5hupPIx,202206271803480JP87SBvxH1md5c5hupPIx6QjN6GM0FYKcviJrQoAsbD
2022-06-27 17:55:19.076000-04:00,5r7RdeNNKrNQbChiyNw6Rs,Harry & Hermione (Harry Potter Lofi),2021-07-02,122000,2TUARuuRxRBXOcOin1UmOz,Harry & Hermione (Harry Potter Lofi),29,6QjN6GM0FYKcviJrQoAsbD,Chill Astronaut,0.733,0.143,2,-17.246,1,0.0481,0.914,0.836,0.0802,0.132,89.963,3,[],38,2246,202206271755192TUARuuRxRBXOcOin1UmOz,202206271755192TUARuuRxRBXOcOin1UmOz6QjN6GM0FYKcviJrQoAsbD
2022-06-27 17:53:16.292000-04:00,03j7o57rLrkSOFjTq41MyP,Pink Soldiers x Requiem For A Dream (Squid Game Lofi),2021-11-12,117278,1GYLW8Se4RgkWs4nRAcDFm,Pink Soldiers x Requiem For A Dream (Squid Game Lofi),16,6QjN6GM0FYKcviJrQoAsbD,Chill Astronaut,0.763,0.229,4,-17.853,0,0.033,0.916,0.934,0.193,0.178,110.114,4,[],38,2246,202206271753161GYLW8Se4RgkWs4nRAcDFm,202206271753161GYLW8Se4RgkWs4nRAcDFm6QjN6GM0FYKcviJrQoAsbD
2022-06-27 17:51:18.269000-04:00,0qjZPVfBjyCpb3cY7AlRA5,Final Ascent (James Bond Lofi),2022-05-20,147101,3XWSzTiI6f8wyIuJPp1a9G,Final Ascent (James Bond Lofi),19,6QjN6GM0FYKcviJrQoAsbD,Chill Astronaut,0.71,0.162,4,-12.939,0,0.0565,0.742,0.929,0.134,0.229,119.958,4,[],38,2246,202206271751183XWSzTiI6f8wyIuJPp1a9G,202206271751183XWSzTiI6f8wyIuJPp1a9G6QjN6GM0FYKcviJrQoAsbD
2022-06-27 17:39:20.401000-04:00,355WB8VlhvH58RRqfGlIon,One Ring To Rule Them All (Lord Of The Rings Lofi),2021-10-15,72463,6Rgf3Pwh7z4hzK5sYKjvUC,One Ring To Rule Them All (Lord Of The Rings Lofi),33,6QjN6GM0FYKcviJrQoAsbD,Chill Astronaut,0.772,0.312,10,-14.675,0,0.125,0.836,0.932,0.127,0.0791,136.061,4,[],38,2246,202206271739206Rgf3Pwh7z4hzK5sYKjvUC,202206271739206Rgf3Pwh7z4hzK5sYKjvUC6QjN6GM0FYKcviJrQoAsbD
2022-06-27 17:38:06.843000-04:00,67j0UrhuJCOoAMrKvjzHyy,Lothlorien (Lord Of The Rings Lofi),2022-01-14,107142,4mGz4zD9Y7ZA8YheRHVK20,Lothlorien (Lord Of The Rings Lofi),32,6QjN6GM0FYKcviJrQoAsbD,Chill Astronaut,0.703,0.254,0,-16.126,1,0.0394,0.405,0.921,0.368,0.0673,139.985,4,[],38,2246,202206271738064mGz4zD9Y7ZA8YheRHVK20,202206271738064mGz4zD9Y7ZA8YheRHVK206QjN6GM0FYKcviJrQoAsbD
